type,lat,lon
2,-34.53901,-58.77277
2,-34.58773,-58.59244
2,-34.51484,-58.67664
2,-34.63329,-58.55589
2,-34.63436,-58.78017
2,-34.75205,-58.57163
2,-34.90178,-57.95576
4,-34.76794,-58.37459
4,-34.79108,-58.40879
2,-38.94110,-68.08962
2,-34.76004,-58.66642
2,-34.58329,-58.40706
2,-34.59222,-58.66844
5,-34.46256,-58.52547
2,-31.64732,-60.70970
2,-34.87685,-57.85378
2,-53.79073,-67.70097
2,-31.54276,-68.53609
2,-31.56473,-68.52037
2,-34.62598,-58.42695
2,-34.48734,-58.72558
2,-34.71337,-58.59185
2,-34.74169,-58.42153
2,-35.16659,-58.24034
2,-54.80762,-68.32714
2,-51.61765,-69.24209
2,-34.79853,-58.39243
2,-41.15442,-71.31661
2,-34.74184,-58.44546
2,-33.07495,-60.57732
2,-33.02616,-60.61752
2,-32.94924,-60.64429
2,-31.69909,-60.76342
2,-32.95109,-60.69559
2,-32.94880,-60.63872
2,-45.85860,-67.53309
2,-32.94401,-60.65176
2,-34.62069,-58.63371
2,-54.81479,-68.32591
2,-34.45614,-58.78072
2,-34.51499,-58.70615
2,-34.63466,-58.54525
2,-34.45945,-58.91309
2,-34.46054,-58.67939
2,-34.53897,-58.71572
2,-34.61940,-58.40644
2,-34.69987,-58.70873
2,-31.67594,-60.76306
2,-33.19402,-60.47210
2,-33.16032,-60.50550
2,-33.03364,-60.62579
2,-33.03178,-60.63834
2,-32.84103,-60.70843
2,-34.65024,-59.42385
2,-34.38943,-58.74287
2,-34.72625,-58.29212
2,-32.93640,-60.66696
2,-32.97909,-60.67019
2,-33.00296,-60.63605
2,-33.25119,-60.30721
2,-32.81311,-60.71723
2,-34.83995,-58.20749
2,-34.58812,-58.40388
2,-34.57685,-58.58046
2,-34.60559,-58.38939
2,-34.64285,-58.56677
2,-31.63457,-60.69471
2,-31.67358,-60.75699
2,-31.66514,-60.76289
2,-34.50857,-58.73811
2,-34.73496,-58.34479
2,-34.95867,-57.98783
2,-31.61047,-60.67512
2,-31.62222,-60.71535
2,-31.65271,-68.27449
2,-31.51076,-68.57896
2,-34.24673,-59.47592
2,-34.64676,-58.40688
2,-34.55388,-58.50380
2,-34.66896,-58.72619
2,-34.53216,-58.52781
2,-35.01752,-58.41423
2,-34.59857,-58.40383
2,-34.67330,-58.56136
2,-34.68127,-58.55564
2,-34.13672,-59.00456
2,-34.81583,-58.44037
2,-31.50895,-68.54321
2,-35.57868,-58.00432
2,-34.60889,-58.37917
2,-34.56723,-58.74408
2,-35.04992,-58.76613
2,-41.13466,-71.29897
2,-34.65403,-58.39238
2,-34.46147,-58.63742
2,-34.66639,-58.66167
2,-34.44698,-58.79026
2,-34.53394,-58.74529
2,-34.48132,-58.91446
2,-34.46624,-58.55191
2,-34.54456,-58.76743
2,-34.53355,-58.74590
2,-34.66651,-58.72929
2,-40.80533,-62.97662
2,-32.94146,-60.64513
2,-32.99805,-60.62046
2,-34.59508,-58.39829
2,-34.60836,-58.50865
2,-34.61713,-58.52083
2,-32.95953,-60.66927
2,-34.60260,-58.37069
2,-34.47593,-58.84107
2,-34.58547,-58.41850
5,-34.60388,-58.38909
2,-34.76397,-58.40324
2,-34.77086,-58.59971
2,-34.68172,-58.54481
2,-32.79775,-60.72565
2,-34.71278,-58.56873
2,-34.47276,-58.59740
2,-34.72060,-58.23862
2,-34.51089,-58.49078
2,-34.79127,-58.46676
2,-32.83884,-60.70942
2,-32.94975,-60.66186
2,-33.02231,-60.62208
2,-34.24559,-59.47251
2,-34.55122,-58.55214
2,-34.80803,-58.27643
2,-34.75604,-58.43230
2,-34.89414,-58.54455
2,-34.59135,-58.40751
2,-34.83782,-58.27830
2,-34.70169,-58.48685
2,-34.49019,-58.73727
2,-34.69920,-58.43626
2,-34.76704,-58.60271
2,-34.76007,-58.39815
2,-34.68270,-58.58427
2,-34.66867,-58.57375
2,-34.70608,-58.39704
2,-34.72673,-58.41761
2,-34.71521,-58.58985
2,-34.41055,-58.77304
2,-34.45756,-58.60521
2,-34.58865,-58.41063
2,-34.61153,-58.46853
2,-34.53493,-58.53480
2,-34.62578,-58.45556
1,-42.78630,-65.06572
2,-32.74844,-60.73423
2,-32.91621,-60.68206
2,-31.66684,-60.76206
2,-40.80011,-62.98316
2,-34.86145,-58.03539
2,-33.00257,-60.78298
2,-33.32165,-60.22821
2,-32.99461,-60.77475
4,-45.86221,-67.47998
2,-34.74492,-58.60142
2,-34.66891,-58.67915
2,-34.79020,-58.18995
2,-34.78135,-58.37455
2,-34.80136,-58.24056
2,-34.70262,-58.48165
5,-34.55316,-58.48447
2,-34.63302,-58.44787
2,-34.81468,-58.63460
2,-34.70869,-58.77337
2,-34.57292,-58.44322
2,-34.70276,-58.29882
4,-38.94122,-68.06499
4,-38.93789,-68.11714
4,-27.47988,-58.78785
2,-34.78122,-58.38984
2,-34.52345,-58.54586
2,-34.61812,-58.57190
2,-31.68458,-60.78872
2,-31.66014,-60.77154
2,-34.68670,-58.62030
2,-34.70685,-58.62958
2,-34.66844,-58.35576
2,-34.68423,-58.36755
2,-34.91863,-58.40320
2,-34.48545,-58.64155
2,-34.63088,-58.63001
2,-34.67443,-58.46067
2,-34.72634,-58.44302
2,-34.78099,-58.24616
2,-34.79435,-58.61679
2,-54.80621,-68.31174
2,-34.60843,-58.40614
2,-34.60646,-58.40563
2,-34.60993,-58.72759
2,-34.58839,-58.39873
2,-34.75009,-58.44881
2,-34.70781,-58.39308
2,-34.70245,-58.39575
2,-34.68985,-58.42470
2,-34.68266,-58.55471
2,-34.75993,-58.39627
2,-34.61761,-58.81035
2,-34.57069,-58.74949
2,-31.61313,-60.70511
2,-31.64491,-60.72388
2,-31.63528,-60.70384
2,-31.59854,-60.69168
2,-34.54342,-58.72819
5,-34.64018,-58.60156
2,-34.66581,-58.72057
2,-34.68766,-58.57367
2,-34.73061,-58.38385
2,-34.42212,-58.57968
2,-34.61574,-58.43073
2,-34.78617,-58.36892
2,-34.70623,-58.39509
2,-34.62771,-58.43265
2,-34.53358,-58.47829
2,-34.42618,-58.70138
2,-30.58344,-59.93658
2,-33.59599,-60.35520
2,-31.49180,-68.55862
2,-34.92444,-57.99522
2,-34.10282,-59.04265
2,-34.58258,-58.65856
2,-38.99531,-68.42733
2,-38.96899,-68.04776
2,-31.58593,-60.72594
2,-34.80775,-58.34161
2,-34.78084,-58.26967
2,-34.75219,-58.25470
2,-34.76146,-58.49219
2,-34.76952,-58.82888
2,-32.97320,-60.68618
2,-32.82233,-60.71681
2,-34.67454,-58.72036
2,-24.26455,-65.20891
2,-34.57959,-58.42451
2,-34.61310,-58.78380
2,-34.54279,-58.71469
2,-34.86310,-58.37708
4,-27.47325,-58.80423
2,-34.62524,-58.39103
2,-34.53001,-58.54276
2,-31.49183,-60.73388
2,-31.57736,-60.72021
2,-34.67483,-58.34983
2,-34.56614,-59.10545
2,-34.90456,-58.56782
2,-34.76732,-58.32705
2,-34.92271,-57.98684
2,-34.71195,-58.38454
2,-34.70639,-58.62690
2,-34.66141,-58.58001
2,-34.68346,-58.58612
2,-34.72368,-58.25749
2,-34.85317,-58.08074
2,-34.70487,-58.47916
2,-34.76130,-58.39640
2,-34.86286,-58.05377
2,-34.59248,-58.40173
2,-34.64752,-58.39259
2,-34.62859,-58.37079
2,-34.59170,-58.73013
2,-34.45038,-58.85912
1,-42.75964,-65.05976
1,-42.76359,-65.05248
2,-32.92179,-60.67436
2,-31.57551,-60.72854
2,-34.87133,-57.87775
2,-34.65742,-58.39498
2,-31.76911,-60.83723
1,-34.70517,-58.49992
2,-34.63779,-58.66474
2,-34.49815,-58.67632
2,-34.72805,-58.61364
2,-34.57152,-58.60186
2,-34.75762,-58.20079
2,-34.69893,-58.59954
2,-34.69118,-58.60970
2,-34.70292,-58.36324
2,-34.77295,-58.30583
2,-34.61138,-58.78985
2,-34.82638,-58.64960
2,-34.69897,-58.59952
2,-34.43386,-58.70207
4,-34.60135,-58.38078
2,-41.15208,-71.30027
2,-38.94047,-68.12702
2,-34.71992,-58.78940
2,-34.74541,-58.44875
2,-34.64003,-58.71028
2,-34.64436,-58.58711
2,-34.85432,-58.37634
2,-34.76568,-58.33619
2,-34.80382,-58.27674
2,-34.61759,-58.38154
2,-34.51126,-58.70898
2,-34.85954,-58.39004
2,-34.62367,-58.51097
2,-34.73401,-58.60602
2,-34.60649,-58.46594
2,-34.91192,-57.95084
2,-34.76458,-58.37618
2,-38.94016,-67.99808
4,-34.91236,-57.94975
2,-34.55537,-58.67411
2,-34.60311,-58.46487
2,-38.95311,-68.05887
2,-34.63582,-58.52330
2,-38.96230,-68.07817
2,-31.53046,-60.72584
2,-34.54304,-59.11605
2,-34.69436,-58.33021
2,-34.49879,-58.83848
2,-34.97506,-57.98858
2,-34.91236,-57.95303
2,-31.62546,-60.68961
5,-34.64603,-58.59316
5,-34.60841,-58.44187
2,-34.56494,-58.59534
2,-34.73999,-58.47035
1,-34.69543,-58.39238
2,-34.40576,-58.77230
2,-34.77819,-58.38694
2,-34.38128,-58.82380
2,-34.79039,-58.24489
2,-34.60545,-58.79505
2,-34.60102,-58.39779
2,-34.52508,-58.48656
2,-34.44687,-58.66997
2,-34.42164,-58.74156
2,-34.60229,-58.38112
2,-43.30178,-65.10544
2,-43.25207,-65.31160
2,-34.73969,-58.46464
2,-34.72873,-58.47232
2,-34.90488,-57.92336
2,-31.63252,-60.70154
2,-38.95077,-68.06589
2,-38.95509,-68.05869
2,-31.61726,-60.70559
2,-31.69499,-60.79903
2,-31.58356,-60.73203
2,-31.60430,-60.57388
2,-34.92586,-57.94197
2,-34.83045,-58.23029
2,-31.65862,-60.71151
2,-34.70482,-58.34793
2,-34.79561,-58.21339
4,-26.14015,-58.15588
5,-39.02887,-67.57211
2,-32.94287,-60.68798
2,-32.95567,-60.63335
1,-34.63672,-58.40355
1,-34.63357,-58.42390
2,-27.47272,-58.82455
2,-34.70388,-58.55632
2,-34.66627,-58.72921
2,-34.64011,-58.80092
2,-34.65461,-58.60367
2,-34.28017,-59.10235
2,-34.80471,-58.29805
2,-34.79009,-58.24518
2,-32.85323,-60.79447
2,-34.58461,-58.74893
2,-34.53824,-58.79465
2,-34.41768,-58.69041
4,-34.91705,-57.95507
2,-38.93505,-68.00011
4,-34.15862,-58.95806
2,-31.67693,-60.77217
2,-31.63076,-60.61274
2,-43.25386,-65.29001
2,-34.73290,-58.47125
2,-35.04551,-58.75112
4,-34.58284,-58.72991
5,-34.55692,-58.45808
2,-34.81816,-58.46495
2,-34.70161,-58.62556
2,-31.54127,-68.52537
2,-34.69627,-58.47785
2,-34.45661,-58.62614
2,-34.56597,-58.45429
2,-34.48018,-58.61272
2,-34.63646,-58.39026
2,-34.60541,-58.79213
2,-34.44197,-58.91730
2,-34.64134,-58.56870
2,-34.65676,-58.53992
2,-38.94526,-68.08223
4,-34.64630,-58.61975
2,-41.17296,-71.31488
2,-34.92664,-58.94729
2,-38.96883,-68.07074
2,-38.94362,-68.09985
2,-31.62649,-60.60489
2,-34.60610,-58.44145
2,-31.53002,-68.59411
2,-38.94171,-68.12213
2,-34.54028,-58.59402
2,-38.94213,-68.06321
2,-38.96890,-68.03019
2,-34.76701,-58.41616
2,-34.77086,-58.25643
2,-45.86106,-67.47585
2,-31.53730,-68.49887
2,-34.62599,-58.47042
2,-34.74315,-58.24443
2,-34.71237,-58.32689
2,-31.54084,-68.54931
2,-31.53882,-68.51166
2,-34.88351,-57.84104
2,-34.33138,-58.98800
2,-41.13370,-71.30814
2,-34.54495,-58.58144
2,-38.97147,-68.11340
2,-38.96497,-68.11947
2,-34.45396,-58.64170
2,-34.47353,-58.53427
2,-34.53168,-58.55561
2,-45.84009,-67.48249
2,-31.50179,-68.53656
2,-31.64166,-60.70779
2,-31.66077,-60.69858
2,-37.99538,-57.55259
2,-37.97909,-57.59874
2,-32.72695,-60.73269
2,-32.94671,-60.65103
2,-32.84535,-60.70952
2,-34.57087,-59.10296
2,-34.46408,-58.54255
2,-31.65954,-60.71088
2,-34.68553,-58.50446
2,-31.60004,-60.72193
2,-38.95701,-68.06638
2,-38.95079,-68.05987
2,-34.75238,-58.43239
2,-32.95614,-60.67191
2,-31.60503,-60.71441
2,-31.67803,-60.77319
2,-33.03040,-60.63022
2,-34.60366,-58.41819
2,-34.49515,-58.55238
2,-34.68229,-58.68082
2,-32.91855,-60.72791
2,-34.82533,-58.63897
2,-34.66742,-58.62757
2,-34.55839,-59.10292
2,-34.71593,-58.61060
2,-54.80551,-68.31572
2,-41.05575,-71.48864
2,-32.92005,-60.68197
2,-31.67337,-60.78024
2,-45.86105,-67.47560
2,-38.94541,-68.09868
2,-34.57445,-58.68691
2,-34.59630,-58.37777
2,-38.92553,-68.13865
2,-38.95508,-68.06534
2,-38.95254,-68.12217
2,-38.94521,-68.10879
2,-34.73936,-58.80965
2,-34.78217,-58.84500
2,-31.60088,-60.71566
2,-31.60580,-60.70328
2,-38.92600,-67.97577
5,-34.90340,-57.95382
5,-34.90921,-57.97120
2,-34.65052,-58.43495
2,-38.94590,-68.05863
2,-38.95076,-68.06346
2,-38.95081,-68.05651
2,-34.58207,-58.73083
2,-38.93897,-68.08385
2,-38.95127,-68.06080
2,-38.96905,-68.03981
2,-38.94760,-68.04961
2,-45.87936,-67.53693
2,-45.79644,-67.45149
2,-27.49856,-58.81499
2,-37.95254,-57.57938
2,-32.96998,-60.62932
2,-32.94582,-60.64151
2,-31.64138,-60.65692
2,-34.82391,-58.64877
2,-45.87623,-67.54047
2,-45.82728,-67.54620
2,-45.87771,-67.53265
2,-45.86257,-67.47995
2,-38.94180,-68.11734
2,-38.93708,-68.10719
2,-38.94821,-68.09503
2,-32.97717,-60.64734
2,-33.02639,-60.68129
2,-32.95513,-60.62570
2,-32.91518,-60.68646
2,-34.55895,-58.46354
2,-31.53801,-68.53578
2,-34.51435,-58.72472
2,-34.62417,-58.34531
2,-33.01041,-60.64401
2,-32.96921,-60.73603
2,-32.91423,-60.68952
2,-33.00970,-60.61595
2,-34.60252,-58.38092
2,-34.64377,-58.74246
2,-34.77544,-58.39273
2,-34.83714,-58.46991
2,-34.40801,-58.77039
2,-34.65475,-58.69349
2,-54.81403,-68.33623
2,-31.61285,-60.69557
2,-31.64793,-60.71927
2,-34.52471,-58.56820
5,-34.58836,-58.43101
5,-34.90148,-57.96984
2,-34.65888,-58.60576
2,-34.86542,-58.18369
2,-34.37628,-58.82363
2,-34.57772,-58.45993
2,-34.47913,-58.50472
2,-34.37210,-58.86978
2,-34.54075,-58.54157
2,-34.65996,-58.66390
2,-34.73620,-58.44687
2,-38.93599,-68.12146
2,-38.96684,-68.05083
2,-31.63592,-60.70180
2,-38.95398,-68.06298
2,-38.94246,-68.11181
4,-34.79070,-58.15582
2,-34.60006,-58.40208
2,-34.54234,-58.80290
2,-34.49634,-58.72220
2,-34.56076,-58.67923
2,-38.93900,-68.09268
2,-38.95684,-68.03260
2,-38.96103,-68.03371
2,-38.95950,-68.09318
2,-33.74275,-61.95915
2,-33.75108,-61.98140
2,-32.99662,-60.67078
2,-32.66834,-60.87259
2,-32.94483,-60.66352
2,-32.94725,-60.64273
2,-32.76021,-60.74041
4,-34.58487,-58.37275
2,-31.53673,-68.59265
2,-34.51833,-58.51655
2,-34.42190,-58.57919
2,-34.80477,-58.47730
2,-34.80795,-58.27644
2,-34.72217,-58.42639
2,-34.43165,-58.69774
2,-34.41796,-58.59966
2,-34.56893,-58.44713
2,-34.61456,-58.50941
2,-34.78577,-58.37880
2,-34.60422,-58.69021
2,-32.86129,-60.70683
2,-32.96478,-60.67147
2,-26.18426,-58.17336
2,-26.17324,-58.19493
2,-38.00620,-57.54531
2,-34.91842,-58.40339
2,-38.95713,-68.05846
2,-38.97056,-68.07664
2,-38.94491,-68.12334
2,-34.70418,-58.68514
2,-34.78464,-58.83458
2,-34.56699,-58.45789
2,-34.71440,-58.79451
2,-34.76246,-58.18695
2,-34.47955,-58.91693
2,-34.67361,-58.57374
2,-34.78179,-58.85091
2,-34.54671,-58.73892
2,-38.93469,-67.98632
2,-34.77899,-58.26338
2,-31.53643,-68.53653
2,-31.64930,-60.71236
2,-34.76822,-58.64836
2,-34.45563,-58.91763
2,-34.66467,-58.47020
2,-34.48255,-58.72424
2,-34.74885,-58.32891
2,-34.80800,-58.27730
2,-36.61043,-64.28098
2,-34.62583,-58.43328
2,-38.96211,-68.07327
2,-38.95283,-68.06285
2,-34.48243,-58.87800
2,-34.71897,-58.79315
2,-34.75765,-58.25664
2,-34.53891,-58.46507
2,-34.62976,-58.37351
2,-24.18733,-65.30274
2,-31.51954,-68.51032
4,-34.54884,-58.67937
2,-34.50028,-58.64294
2,-31.54720,-68.54394
2,-34.63354,-58.85533
2,-34.63347,-58.48046
2,-34.50126,-58.49587
2,-34.62982,-58.70203
4,-34.87133,-57.87823
2,-32.91232,-60.73072
2,-33.10804,-60.55238
2,-31.54030,-68.52302
2,-45.83562,-67.47861
2,-32.95893,-60.63138
2,-34.60678,-58.77832
2,-32.94676,-60.64288
2,-28.46750,-65.77834
2,-28.47120,-65.78481
2,-28.44697,-65.77371
2,-28.47329,-65.77672
2,-38.00285,-57.54678
4,-24.20319,-65.27079
2,-31.51622,-68.56241
2,-53.79850,-67.68725
2,-34.57030,-58.49113
2,-34.62404,-58.65486
2,-34.76866,-58.22264
2,-34.71587,-58.53129
2,-34.76207,-58.62227
2,-34.69675,-58.71685
2,-31.54967,-68.73156
2,-31.61413,-60.71795
2,-34.52933,-58.76902
2,-38.93325,-68.00004
2,-31.58202,-68.54295
2,-31.58205,-68.54374
2,-34.61203,-58.77824
2,-34.71520,-58.57776
2,-53.79873,-67.66594
2,-34.91414,-58.40761
2,-34.72099,-58.34044
2,-34.58547,-58.73199
2,-34.94116,-57.87712
2,-34.92883,-57.88602
2,-26.19287,-58.18322
2,-26.19451,-58.18818
2,-26.20504,-58.20953
2,-26.14173,-58.16064
2,-34.70868,-58.38327
2,-26.18247,-58.16981
2,-26.18228,-58.16650
2,-34.44473,-58.55036
2,-26.18430,-58.16439
2,-26.17793,-58.17345
2,-26.17525,-58.19413
2,-26.18229,-58.20260
2,-24.25997,-65.20977
2,-34.79913,-58.32564
2,-34.74714,-58.33035
2,-34.72090,-58.33714
2,-31.53674,-68.52679
2,-31.63887,-60.68742
2,-31.55241,-68.52286
2,-34.58064,-58.41028
2,-33.00860,-60.63727
2,-32.98363,-60.68842
2,-32.96549,-60.62827
2,-31.51469,-68.53458
2,-33.00701,-60.66987
2,-33.25026,-60.31296
2,-34.53962,-58.74960
2,-34.64449,-58.49894
2,-54.80027,-68.31470
2,-33.24153,-60.31777
2,-33.35344,-60.24151
2,-24.21450,-65.27080
2,-33.33483,-60.21719
2,-33.34318,-60.22685
2,-33.22708,-60.32627
2,-26.15757,-58.18650
2,-38.93471,-68.12646
2,-38.94495,-68.10866
2,-53.76711,-67.73168
2,-38.97569,-68.06797
2,-38.93721,-67.99575
2,-34.74102,-58.22828
2,-34.77713,-58.65098
2,-34.55658,-58.62096
2,-34.79013,-58.37550
2,-53.80189,-67.65654
2,-38.98093,-67.82012
2,-38.93602,-67.99814
2,-24.25426,-65.20325
2,-38.95454,-68.03555
2,-38.97706,-68.07890
2,-34.77614,-58.61638
2,-26.18793,-58.16420
2,-34.60199,-58.37299
2,-34.57658,-58.56498
2,-34.77993,-58.19087
2,-34.51596,-58.73764
2,-34.67671,-58.77751
4,-31.53514,-68.53784
2,-34.79183,-58.31093
2,-34.64894,-58.70705
2,-34.48701,-58.69121
2,-34.61029,-58.41021
4,-38.95471,-68.06072
2,-34.68800,-58.38774
2,-34.81161,-58.26978
2,-34.49173,-58.84367
4,-38.93472,-68.11739
2,-34.92166,-57.90754
2,-34.69062,-58.31692
2,-34.78222,-58.35063
2,-34.34622,-58.78446
2,-38.95728,-68.05625
2,-38.95062,-68.09759
2,-34.71199,-58.61108
2,-38.94183,-67.98862
2,-34.50483,-58.73829
2,-34.48566,-58.61556
2,-34.72047,-58.23655
2,-34.67078,-58.82220
2,-34.61760,-58.46283
2,-34.44233,-59.44810
2,-34.18507,-58.93822
2,-31.52998,-68.59677
2,-34.64931,-58.79327
2,-32.98824,-60.75167
2,-31.58225,-60.74148
2,-26.17282,-58.19696
2,-34.70199,-58.48188
2,-34.60309,-58.37480
2,-34.65207,-58.62273
4,-36.61872,-64.29339
2,-34.65146,-58.39537
2,-34.68665,-58.69266
2,-34.61153,-58.41826
2,-34.57588,-58.53936
2,-34.41564,-58.68023
2,-34.09359,-59.02171
2,-34.76764,-58.39830
2,-34.77896,-58.33510
2,-34.73319,-58.40268
2,-34.95458,-58.00759
2,-33.05685,-60.61941
2,-34.67174,-58.48607
2,-34.77118,-58.32072
2,-34.83257,-58.38575
2,-34.62355,-58.54327
2,-34.70136,-58.39409
2,-34.59282,-58.44147
2,-34.74357,-58.43135
5,-34.60348,-58.56190
5,-34.61070,-58.41709
4,-31.65473,-60.72408
4,-31.58719,-60.70725
4,-31.64934,-60.71211
2,-34.61619,-58.49022
2,-31.60175,-60.68476
2,-31.67883,-60.77717
2,-32.95357,-60.65151
2,-33.01058,-60.61036
4,-34.59071,-58.57111
2,-32.95845,-60.62951
2,-33.00102,-60.68103
2,-53.80461,-67.66718
2,-32.90073,-60.71207
2,-26.18292,-58.16369
2,-34.67768,-58.55965
2,-34.51521,-58.74329
2,-34.82589,-58.37809
2,-34.76173,-58.40137
2,-34.72374,-58.25747
2,-34.60997,-58.38352
4,-35.00307,-57.90008
2,-34.67380,-58.72419
2,-34.77890,-58.27616
2,-34.59297,-58.72566
2,-34.66633,-58.62742
2,-34.47145,-58.51017
2,-34.60150,-58.43378
2,-41.15567,-71.30614
2,-34.81663,-58.33249
2,-31.61837,-60.70535
2,-26.15009,-58.15608
2,-34.56670,-59.10070
2,-31.62304,-60.70529
2,-31.53410,-68.52367
2,-34.69138,-58.73670
2,-34.61604,-58.37180
2,-34.79417,-58.61248
2,-34.61000,-58.54862
2,-34.99835,-58.04414
2,-34.41218,-58.68758
2,-34.67507,-58.40406
2,-34.58537,-58.41554
2,-34.57185,-59.09890
2,-34.83895,-58.36390
2,-34.63359,-58.43217
2,-34.74114,-58.31660
2,-34.66064,-58.72607
2,-34.71070,-58.30908
2,-34.50465,-58.76307
2,-33.72769,-61.97943
2,-34.59056,-58.41270
2,-34.69001,-58.78608
2,-33.02198,-60.63730
2,-38.82863,-68.14808
2,-31.57075,-60.68786
2,-34.73004,-58.45018
2,-34.42459,-58.67926
2,-34.85541,-58.19171
2,-34.45091,-58.61541
2,-34.45979,-58.68005
2,-34.41276,-58.60166
2,-34.45375,-58.55894
2,-32.78307,-60.73754
2,-32.74860,-60.74154
2,-33.02963,-60.62033
2,-34.77068,-58.33499
2,-34.80253,-58.47901
2,-34.82052,-58.84371
5,-34.61480,-58.37186
5,-34.49741,-58.58131
4,-31.53904,-68.51166
2,-34.75590,-58.23793
2,-34.75965,-58.40091
2,-34.62307,-58.42290
2,-34.63001,-58.47425
2,-34.95134,-57.98407
2,-34.77309,-58.48809
2,-34.93779,-57.87396
2,-34.63073,-58.47128
2,-34.63601,-58.43857
2,-34.85923,-58.38853
2,-34.81520,-58.23001
2,-34.60277,-58.76191
2,-34.75127,-58.38810
2,-34.69113,-58.42735
2,-34.35853,-58.80011
2,-34.70183,-58.56172
2,-34.56253,-58.70644
2,-34.70336,-58.66810
2,-34.63067,-58.46902
2,-34.71933,-58.37431
2,-34.11373,-59.01510
2,-34.35075,-58.79494
2,-34.35037,-58.79548
2,-34.75355,-58.39516
2,-34.80667,-58.32387
2,-34.71411,-58.63329
2,-34.73763,-58.22572
2,-34.65742,-58.35856
2,-34.76605,-58.43060
2,-34.93705,-57.95887
2,-34.67216,-58.48902
2,-31.53132,-68.52494
2,-34.71811,-58.42708
2,-34.70011,-58.63036
2,-34.52774,-58.78571
2,-34.64734,-58.61960
2,-34.18507,-58.95992
2,-34.68378,-58.33567
2,-34.70056,-58.32198
2,-34.44038,-58.57849
2,-34.75691,-58.36552
2,-34.47577,-58.69660
2,-34.78337,-58.31718
2,-34.71646,-58.45345
2,-45.86774,-67.49728
2,-34.46213,-58.65814
2,-31.65805,-68.56750
5,-34.54370,-58.71002
2,-34.76021,-58.58890
2,-34.64901,-58.37866
2,-34.64665,-59.43775
2,-34.73249,-58.44995
2,-34.71741,-58.26120
2,-34.59704,-58.38431
2,-34.79176,-58.33895
2,-38.94214,-68.09224
2,-34.79997,-58.25172
2,-34.80731,-58.24484
2,-34.78681,-58.28119
2,-34.80769,-58.64206
2,-34.76144,-58.48323
2,-34.80994,-58.27462
2,-34.42042,-58.59391
2,-34.71986,-58.56779
2,-31.52133,-68.50186
2,-34.79211,-58.17697
2,-34.54967,-58.80960
2,-34.68433,-58.65602
2,-34.71892,-58.26360
2,-34.61625,-58.51587
2,-34.86296,-58.18253
2,-34.78304,-58.61666
2,-34.55901,-59.08399
4,-37.99059,-57.60781
4,-37.99523,-57.55081
4,-37.91868,-57.74804
4,-38.00716,-57.71048
2,-24.19141,-65.29876
2,-36.92634,-60.16592
2,-34.20716,-58.94564
4,-34.70438,-58.43996
4,-34.71423,-58.45684
2,-34.70907,-58.31182
2,-38.93689,-68.10346
2,-34.64824,-58.79267
2,-34.59545,-58.43770
2,-32.90080,-60.91142
2,-32.96865,-60.63676
5,-34.61474,-58.37070
2,-34.65584,-58.41420
2,-34.42651,-58.57569
2,-34.77881,-58.24154
2,-34.53988,-58.71554
2,-34.58486,-58.42024
2,-31.52137,-68.50184
2,-34.41475,-58.68521
2,-34.55541,-58.48312
2,-34.73650,-58.48237
2,-34.70832,-58.34675
4,-53.79227,-67.72113
2,-34.98954,-58.37333
2,-31.57792,-60.75035
2,-31.65822,-60.78321
2,-34.59533,-58.44087
5,-34.64032,-58.42350
5,-34.62824,-58.38551
2,-34.52120,-58.74086
2,-31.63919,-60.68668
2,-34.45331,-58.72941
2,-34.62401,-58.65468
2,-34.66154,-58.38382
4,-31.63510,-60.70524
4,-31.64164,-60.67247
4,-31.64841,-60.71915
2,-34.46049,-58.57136
2,-31.63252,-60.70795
2,-34.63674,-58.42441
2,-34.67069,-58.39085
2,-34.65419,-58.63641
2,-34.33543,-58.77789
4,-34.73070,-58.47371
4,-34.75085,-58.44923
2,-38.91031,-68.08294
2,-38.95096,-68.03744
2,-34.68613,-58.56111
2,-34.57417,-58.58382
2,-31.67694,-60.76902
4,-34.74678,-58.39975
2,-34.49212,-58.84062
2,-34.80121,-58.24880
2,-34.52170,-58.81511
2,-34.61756,-58.47656
2,-38.97146,-67.83312
2,-34.69154,-58.38607
2,-27.44567,-58.78197
2,-32.85846,-60.71790
2,-34.71174,-58.39275
2,-34.16810,-58.97139
2,-34.76491,-58.21536
2,-34.65680,-59.42813
2,-34.33102,-58.79970
2,-34.71565,-58.56838
2,-34.54919,-58.59147
2,-34.79646,-58.25309
2,-36.88536,-60.31295
2,-36.89462,-60.32616
2,-36.94234,-60.15683
4,-38.00912,-57.56329
2,-32.95899,-60.63086
2,-33.24292,-60.40635
2,-32.94751,-60.71929
2,-34.49497,-58.61163
2,-34.72831,-58.35392
2,-34.36863,-58.76448
2,-34.72285,-58.61516
2,-34.34661,-58.79291
2,-34.65831,-58.66798
2,-38.95718,-68.22727
2,-34.62314,-58.41233
2,-34.69853,-58.36615
2,-34.92636,-57.99738
2,-34.67101,-58.42180
2,-34.71639,-58.39356
2,-32.85340,-60.78562
2,-33.01880,-60.61390
2,-34.55880,-58.74992
2,-34.55152,-58.67933
2,-34.60414,-58.41272
2,-34.45219,-58.61411
2,-34.46804,-58.54179
2,-34.46278,-58.91314
2,-34.64633,-58.41942
2,-45.85449,-67.55141
2,-34.57879,-58.41327
